,KL,bs,config_file,data,data_split_seed,decrease_from,det_test_acc,do,dwp_samples,ens,ens[10]_test_acc,epochs,gamma,gpu_id,hid_dim,id,init,kernel_dim,kl_weight,l2,l2_norm,lamb,log_dir,loss,lr,model,n_classes,name,net_cfg,num_examples,pretrained,prior,prior+init,resume,root,samp_test_acc,sec,seed,start_kl,start_stoch,t,test_acc,test_bs,test_loss,test_nll,time,tmp,train_acc,train_loss,train_nll,vae,vae_hid_dim,vae_var,z_dim
117599,45471.44921875,256,None,shapes,3,0,0.6390862944162436,,1.0,10.0,0.6395939086294417,200,0.5,1,40,5755,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,10,,sn,sn (xavier init),,exman-train-bnn.py/runs/005755-2018-08-14-23-19-14,0.6401015228426395,0.10351037979125977,3,1.0,1.0,200,,500,45472.47732126713,1.0281025171279907,2018-08-14 23:19:14,False,1.0,45473.56384325028,0.21146245002746586,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
117799,266279.81640625,256,None,shapes,0,0,0.1934010152284264,,1.0,10.0,0.18781725888324874,200,0.5,2,40,5756,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,20,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005756-2018-08-14-23-20-02,0.18121827411167515,0.10941553115844728,0,1.0,1.0,200,,500,262194.1823502779,1.3971940279006958,2018-08-14 23:20:02,False,0.25,266307.4304790497,1.3807036399841308,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
117999,45919.35546875,256,None,shapes,0,0,0.5274111675126903,,1.0,10.0,0.5177664974619289,200,0.5,5,40,5757,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,sn,sn (xavier init),,exman-train-bnn.py/runs/005757-2018-08-14-23-20-02,0.4979695431472082,0.1279308795928955,0,1.0,1.0,200,,500,45920.593616604805,1.238147854804993,2018-08-14 23:20:02,False,0.7,45931.25388431549,1.1898415565490723,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
118199,261722.91015625,256,None,shapes,1,0,0.2487309644670051,,1.0,10.0,0.2487309644670051,200,0.5,2,40,5758,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005758-2018-08-14-23-20-02,0.250253807106599,0.10162591934204103,1,1.0,1.0,200,,500,260881.2881295681,1.3935983180999756,2018-08-14 23:20:02,False,0.2,261736.9579105377,1.4047754287719727,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
118399,90362.20559375,256,None,shapes,3,0,0.7177664974619289,,1.0,10.0,0.7096446700507614,200,0.5,2,40,5759,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005759-2018-08-14-23-20-02,0.6761421319796954,0.14807343482971191,3,1.0,1.0,200,,500,91321.36814868449,1.149398684501648,2018-08-14 23:20:02,False,0.718,90935.8308684082,1.1472505493164062,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
118599,45474.83203125,256,None,shapes,2,0,0.935532994923858,,1.0,10.0,0.93502538071066,200,0.5,4,40,5760,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,100,,sn,sn (xavier init),,exman-train-bnn.py/runs/005760-2018-08-14-23-20-02,0.935532994923858,0.11257576942443848,2,1.0,1.0,200,,500,45475.14387643337,0.3118451833724976,2018-08-14 23:20:02,False,0.95,45502.66189575195,0.2782986450195313,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
118799,269467.66015625,256,None,shapes,2,0,0.4350253807106599,,1.0,10.0,0.4401015228426396,200,0.5,4,40,5761,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,20,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005761-2018-08-14-23-20-02,0.3598984771573604,0.13834404945373535,2,1.0,1.0,200,,500,272865.5945627689,1.3719065189361572,2018-08-14 23:20:02,False,0.3,269495.1798763275,1.3759860038757323,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
118999,45474.28125,256,None,shapes,0,0,0.9263959390862944,,1.0,10.0,0.9253807106598984,200,0.5,2,40,5762,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,100,,sn,sn (xavier init),,exman-train-bnn.py/runs/005762-2018-08-14-23-20-02,0.9248730964467003,0.13337016105651855,0,1.0,1.0,200,,500,45474.66078406572,0.3795340657234192,2018-08-14 23:20:02,False,0.98,45504.85646629334,0.3057521629333496,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
119199,98331.51171875,256,None,shapes,0,0,0.5639593908629441,,1.0,10.0,0.5385786802030457,200,0.5,5,40,5763,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,100,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005763-2018-08-14-23-20-02,0.48274111675126896,0.09533047676086426,0,1.0,1.0,200,,500,97135.27289044856,1.3158591985702517,2018-08-14 23:20:02,False,0.54,98462.3472442627,1.3083552551269528,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
119399,268911.64453125,256,None,shapes,0,0,0.16751269035532995,,1.0,10.0,0.15837563451776648,200,0.5,1,40,5764,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005764-2018-08-14-23-20-02,0.16598984771573605,0.11989331245422365,0,1.0,1.0,200,,500,263895.8869240284,1.3986427783966064,2018-08-14 23:20:02,False,0.2,268925.68760681147,1.4043075561523437,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
119599,45473.26171875,256,None,shapes,1,0,0.868020304568528,,1.0,10.0,0.86751269035533,200,0.5,2,40,5765,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,40,,sn,sn (xavier init),,exman-train-bnn.py/runs/005765-2018-08-14-23-20-02,0.8649746192893399,0.09438300132751463,1,1.0,1.0,200,,500,45473.71673193574,0.4550131857395172,2018-08-14 23:20:02,False,0.975,45485.67034721375,0.31021571159362793,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
119799,38044.83637011719,256,None,shapes,3,0,0.9817258883248732,,1.0,10.0,0.9802030456852792,200,0.5,3,40,5766,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005766-2018-08-14-23-20-02,0.9791878172588832,0.3241076469421387,3,1.0,1.0,200,,500,36122.66940201819,0.09689225256443024,2018-08-14 23:20:02,False,0.98125,38450.186592704784,0.10133755564689637,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
119999,44980.96875,256,None,shapes,2,0,0.9934010152284264,,1.0,10.0,0.9934010152284264,200,0.5,5,40,5767,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,sn,sn (xavier init),,exman-train-bnn.py/runs/005767-2018-08-14-23-20-02,0.9944162436548224,0.1011202335357666,2,1.0,1.0,200,,500,44981.097850561135,0.12910056114196775,2018-08-14 23:20:02,False,0.998,45041.58662986755,0.12123575973510743,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
120199,38466.80570117188,256,None,shapes,0,0,0.9847715736040608,,1.0,10.0,0.9832487309644671,200,0.5,7,40,5768,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005768-2018-08-14-23-20-02,0.9837563451776651,0.33254170417785645,0,1.0,1.0,200,,500,39149.29121569544,0.0866258516907692,2018-08-14 23:20:02,False,0.983,38847.43703070832,0.09515783238410948,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
120399,95487.24609375,256,None,shapes,1,0,0.5558375634517766,,1.0,10.0,0.5568527918781726,200,0.5,6,40,5769,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,100,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005769-2018-08-14-23-20-02,0.4939086294416244,0.12358355522155763,1,1.0,1.0,200,,500,96749.11706149578,1.3279989957809448,2018-08-14 23:20:02,False,0.55,95619.59294128418,1.3234684753417971,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
120599,45473.13671875,256,None,shapes,3,0,0.8192893401015229,,1.0,10.0,0.8187817258883249,200,0.5,4,40,5770,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,40,,sn,sn (xavier init),,exman-train-bnn.py/runs/005770-2018-08-14-23-20-02,0.8137055837563452,0.13723397254943848,3,1.0,1.0,200,,500,45473.6505650878,0.5138463377952576,2018-08-14 23:20:02,False,0.925,45486.14228916168,0.3251392602920532,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
120799,45473.03515625,256,None,shapes,2,0,0.8456852791878172,,1.0,10.0,0.8461928934010152,200,0.5,3,40,5771,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,40,,sn,sn (xavier init),,exman-train-bnn.py/runs/005771-2018-08-14-23-20-03,0.8390862944162436,0.11154770851135254,2,1.0,1.0,200,,500,45473.51238235831,0.4772261083126068,2018-08-14 23:20:03,False,0.95,45484.641752243035,0.2901648998260498,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
120999,45474.7109375,256,None,shapes,1,0,0.9274111675126904,,1.0,10.0,0.9263959390862944,200,0.5,3,40,5772,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,100,,sn,sn (xavier init),,exman-train-bnn.py/runs/005772-2018-08-14-23-20-03,0.9223350253807108,0.12264084815979005,1,1.0,1.0,200,,500,45475.06084153057,0.34990403056144714,2018-08-14 23:20:03,False,0.95,45502.62133026123,0.2791039276123047,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
121199,44980.47265625,256,None,shapes,0,0,0.9847715736040608,,1.0,10.0,0.9842639593908629,200,0.5,3,40,5773,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,sn,sn (xavier init),,exman-train-bnn.py/runs/005773-2018-08-14-23-20-03,0.9837563451776651,0.0953819751739502,0,1.0,1.0,200,,500,44980.6444221884,0.17176593840122226,2018-08-14 23:20:03,False,0.99,45066.222370147705,0.17149942779541014,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
121399,96850.51953125,256,None,shapes,2,0,0.6812182741116751,,1.0,10.0,0.616751269035533,200,0.5,7,40,5774,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,100,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005774-2018-08-14-23-20-03,0.5817258883248729,0.10039925575256348,2,1.0,1.0,200,,500,99136.39803433418,1.3003780841827393,2018-08-14 23:20:03,False,0.57,96980.54342651367,1.3002389526367188,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
121599,263537.74609375,256,None,shapes,1,0,0.2487309644670051,,1.0,10.0,0.2487309644670051,200,0.5,3,40,5775,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,20,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005775-2018-08-14-23-20-03,0.24923857868020305,0.09924578666687013,1,1.0,1.0,200,,500,261435.57631993288,1.392726182937622,2018-08-14 23:20:03,False,0.25,263565.6173534393,1.3935629844665527,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
121799,268048.5859375,256,None,shapes,3,0,0.349238578680203,,1.0,10.0,0.32893401015228424,200,0.5,4,40,5776,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005776-2018-08-14-23-20-03,0.3086294416243655,0.1077256202697754,3,1.0,1.0,200,,500,262996.5785882473,1.3832757472991943,2018-08-14 23:20:03,False,0.4,268062.2429037094,1.365696620941162,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
121999,87880.107875,256,None,shapes,0,0,0.7461928934010152,,1.0,10.0,0.7609137055837564,200,0.5,6,40,5777,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005777-2018-08-14-23-20-03,0.7213197969543147,0.10550904273986816,0,1.0,1.0,200,,500,87512.00915658474,1.134156584739685,2018-08-14 23:20:03,False,0.718,88450.88430322266,1.1415528564453126,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
122199,37914.12109375,256,None,shapes,0,0,1.0,,1.0,10.0,1.0,200,0.5,4,40,5778,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,sn,sn (xavier init),,exman-train-bnn.py/runs/005778-2018-08-14-23-20-03,0.999492385786802,0.2156541347503662,0,1.0,1.0,200,,500,37914.12411815557,0.003024405566975475,2018-08-14 23:20:03,False,0.9995,37926.59710979462,0.003119004011154175,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
122399,45474.76953125,256,None,shapes,3,0,0.949238578680203,,1.0,10.0,0.9477157360406092,200,0.5,5,40,5779,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,100,,sn,sn (xavier init),,exman-train-bnn.py/runs/005779-2018-08-14-23-20-03,0.9451776649746192,0.08668804168701172,3,1.0,1.0,200,,500,45475.08162382245,0.3120925724506378,2018-08-14 23:20:03,False,0.97,45502.333641052246,0.2756410980224609,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
122599,89254.34175,256,None,shapes,2,0,0.7720812182741117,,1.0,10.0,0.7807106598984772,200,0.5,1,40,5780,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005780-2018-08-14-23-20-03,0.7304568527918782,0.10282015800476074,2,1.0,1.0,200,,500,89687.8682641983,1.1456079483032229,2018-08-14 23:20:03,False,0.748,89826.20835766602,1.1437332153320312,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
122799,269212.23046875,256,None,shapes,2,0,0.4949238578680203,,1.0,10.0,0.4984771573604061,200,0.5,3,40,5781,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005781-2018-08-14-23-20-03,0.3898477157360406,0.162337064743042,2,1.0,1.0,200,,500,273013.7293097973,1.3738410472869873,2018-08-14 23:20:03,False,0.4,269225.8099555969,1.3579486846923827,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
122999,44981.05078125,256,None,shapes,1,0,0.9928934010152284,,1.0,10.0,0.9923857868020304,200,0.5,4,40,5782,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,sn,sn (xavier init),,exman-train-bnn.py/runs/005782-2018-08-14-23-20-03,0.9908629441624366,0.09296298027038574,1,1.0,1.0,200,,500,44981.190379291766,0.1395980417728424,2018-08-14 23:20:03,False,0.996,45045.579849243164,0.12905813598632812,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
123199,45473.109375,256,None,shapes,0,0,0.8172588832487309,,1.0,10.0,0.816751269035533,200,0.5,1,40,5783,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,40,,sn,sn (xavier init),,exman-train-bnn.py/runs/005783-2018-08-14-23-20-03,0.817766497461929,0.10184431076049803,0,1.0,1.0,200,,500,45473.624056696885,0.5146816968917847,2018-08-14 23:20:03,False,1.0,45484.89675807953,0.2946845769882202,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
123399,45919.3828125,256,None,shapes,1,0,0.4690355329949238,,1.0,10.0,0.4974619289340101,200,0.5,6,40,5784,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,sn,sn (xavier init),,exman-train-bnn.py/runs/005784-2018-08-14-23-20-03,0.5152284263959391,0.09824419021606444,1,1.0,1.0,200,,500,45920.64882683754,1.2660143375396729,2018-08-14 23:20:03,False,0.8,45930.735516548164,1.135270404815674,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
123599,45919.38671875,256,None,shapes,2,0,0.5040609137055837,,1.0,10.0,0.4974619289340101,200,0.5,7,40,5785,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,sn,sn (xavier init),,exman-train-bnn.py/runs/005785-2018-08-14-23-20-03,0.4944162436548224,0.11216545104980467,2,1.0,1.0,200,,500,45920.61665666103,1.2299379110336304,2018-08-14 23:20:03,False,0.7,45930.525161743164,1.1138442993164062,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
123799,45919.41015625,256,None,shapes,1,0,0.5639593908629441,,1.0,10.0,0.5598984771573604,200,0.5,7,40,5786,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,20,,sn,sn (xavier init),,exman-train-bnn.py/runs/005786-2018-08-14-23-20-03,0.5598984771573604,0.11364102363586424,1,1.0,1.0,200,,500,45920.64277267456,1.2326164245605469,2018-08-14 23:20:03,False,0.65,45943.079801559456,1.1834822654724122,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
123999,38766.57075439453,256,None,shapes,2,0,0.9857868020304568,,1.0,10.0,0.9847715736040608,200,0.5,2,40,5787,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005787-2018-08-14-23-20-03,0.9817258883248732,0.3744328022003174,2,1.0,1.0,200,,500,38953.25568401069,0.0893632099032402,2018-08-14 23:20:03,False,0.982,39141.92635856629,0.09383890104293824,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
124199,37911.0,256,None,shapes,2,0,1.0,,1.0,10.0,1.0,200,0.5,6,40,5788,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,sn,sn (xavier init),,exman-train-bnn.py/runs/005788-2018-08-14-23-20-03,1.0,0.20182156562805176,2,1.0,1.0,200,,500,37911.00386807206,0.0038680720608681436,2018-08-14 23:20:03,False,0.9995,37927.41062927246,0.0041026573181152355,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
124399,45919.41796875,256,None,shapes,0,0,0.5751269035532995,,1.0,10.0,0.5720812182741116,200,0.5,6,40,5789,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,20,,sn,sn (xavier init),,exman-train-bnn.py/runs/005789-2018-08-14-23-20-03,0.5634517766497462,0.12952923774719238,0,1.0,1.0,200,,500,45920.61054241657,1.1925736665725708,2018-08-14 23:20:03,False,0.65,45942.19705581665,1.1389543533325197,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
124599,268211.06640625,256,None,shapes,3,0,0.24771573604060915,,1.0,10.0,0.2482233502538071,200,0.5,5,40,5790,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,20,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005790-2018-08-14-23-20-03,0.26802030456852793,0.10637378692626953,3,1.0,1.0,200,,500,262622.21333777905,1.381306529045105,2018-08-14 23:20:03,False,0.3,268238.4072494507,1.3670421600341798,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
124799,44980.40234375,256,None,shapes,3,0,0.9928934010152284,,1.0,10.0,0.9918781725888324,200,0.5,6,40,5791,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,sn,sn (xavier init),,exman-train-bnn.py/runs/005791-2018-08-14-23-20-03,0.9918781725888324,0.1627507209777832,3,1.0,1.0,200,,500,44980.528160601854,0.12581685185432434,2018-08-14 23:20:03,False,0.986,45046.27415084839,0.13174361419677735,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
124999,38513.83787695313,256,None,shapes,1,0,0.9796954314720812,,1.0,10.0,0.9802030456852792,200,0.5,1,40,5792,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005792-2018-08-14-23-20-03,0.9761421319796956,0.3324921131134033,1,1.0,1.0,200,,500,38569.8959062621,0.09225635975599288,2018-08-14 23:20:03,False,0.981,38893.60564485932,0.09494194197654723,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
125199,37910.44140625,256,None,shapes,3,0,1.0,,1.0,10.0,1.0,200,0.5,7,40,5793,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,sn,sn (xavier init),,exman-train-bnn.py/runs/005793-2018-08-14-23-20-03,1.0,0.1916372776031494,3,1.0,1.0,200,,500,37910.44419361092,0.002787360921502113,2018-08-14 23:20:03,False,1.0,37921.26219058037,0.0027051960825920105,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
125399,88289.148375,256,None,shapes,1,0,0.7238578680203046,,1.0,10.0,0.7192893401015228,200,0.5,7,40,5794,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005794-2018-08-14-23-20-03,0.6746192893401015,0.10835742950439453,1,1.0,1.0,200,,500,89111.25794613361,1.1876336336135864,2018-08-14 23:20:03,False,0.688,88882.69943090821,1.1871021118164062,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
125599,37912.76171875,256,None,shapes,1,0,1.0,,1.0,10.0,1.0,200,0.5,5,40,5795,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,sn,sn (xavier init),,exman-train-bnn.py/runs/005795-2018-08-14-23-20-03,1.0,0.2886087894439697,1,1.0,1.0,200,,500,37912.76639421331,0.004675463307648897,2018-08-14 23:20:03,False,1.0,37927.91081571578,0.003787274241447449,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
125799,45919.390625,256,None,shapes,3,0,0.3512690355329949,,1.0,10.0,0.3456852791878173,200,0.5,1,40,5796,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,sn,sn (xavier init),,exman-train-bnn.py/runs/005796-2018-08-14-23-20-03,0.3771573604060914,0.09514117240905763,3,1.0,1.0,200,,500,45920.66408133507,1.273456335067749,2018-08-14 23:20:03,False,0.6,45930.84821224213,1.1457587242126466,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
125999,92854.6875,256,None,shapes,3,0,0.6131979695431472,,1.0,10.0,0.6,200,0.5,1,40,5797,xavier,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,100,,dwp,dwp (xavier init),,exman-train-bnn.py/runs/005797-2018-08-14-23-20-03,0.5477157360406092,0.11130738258361816,3,1.0,1.0,200,,500,98975.03384733199,1.3072848320007324,2018-08-14 23:20:03,False,0.53,92984.65303039552,1.2996553039550782,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
126199,45869.9375,256,None,shapes,0,0,0.8807106598984772,,1.0,10.0,0.8812182741116751,200,0.5,3,40,5798,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,500,,sn,sn (xavier init),,exman-train-bnn.py/runs/005798-2018-08-14-23-21-02,0.8736040609137056,0.15539097785949707,0,1.0,1.0,200,,500,45870.85824674368,0.9207467436790466,2018-08-14 23:21:02,False,0.8740000000000001,46328.54740905762,0.9172198181152345,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
126399,45919.48046875,256,None,shapes,3,0,0.5812182741116751,,1.0,10.0,0.582233502538071,200,0.5,4,40,5799,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,40,,sn,sn (xavier init),,exman-train-bnn.py/runs/005799-2018-08-14-23-21-02,0.5624365482233502,0.1350233554840088,3,1.0,1.0,200,,500,45920.67647004128,1.1960012912750244,2018-08-14 23:21:02,False,0.6,45965.70975112915,1.1557320594787597,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
126599,45182.1015625,256,None,shapes,3,0,0.9949238578680204,,1.0,10.0,0.9949238578680204,200,0.5,7,40,5800,xavier,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,sn,sn (xavier init),,exman-train-bnn.py/runs/005800-2018-08-14-23-21-02,0.9954314720812184,0.1409745216369629,3,1.0,1.0,200,,500,45182.23738116027,0.13581866025924685,2018-08-14 23:21:02,False,0.99475,45734.900072097786,0.13819962739944458,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
